trial_key,subject_id,session_id,y_true,p0_pred,day32_y_pred,match_day32
grabmyo-S035-D2-wrist_extension-T05,35,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D2-wrist_extension-T06,35,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D2-wrist_extension-T07,35,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D2-wrist_flexion-T01,35,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D2-wrist_flexion-T02,35,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D2-wrist_flexion-T03,35,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D2-wrist_flexion-T04,35,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D2-wrist_flexion-T05,35,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D2-wrist_flexion-T06,35,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D2-wrist_flexion-T07,35,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D3-hand_close-T01,35,3,hand_close,hand_close,hand_close,True
grabmyo-S035-D3-hand_close-T02,35,3,hand_close,hand_close,hand_close,True
grabmyo-S035-D3-hand_close-T03,35,3,hand_close,hand_close,hand_close,True
grabmyo-S035-D3-hand_close-T04,35,3,hand_close,hand_close,hand_close,True
grabmyo-S035-D3-hand_close-T05,35,3,hand_close,hand_close,hand_close,True
grabmyo-S035-D3-hand_close-T06,35,3,hand_close,hand_close,hand_close,True
grabmyo-S035-D3-hand_close-T07,35,3,hand_close,hand_close,hand_close,True
grabmyo-S035-D3-rest-T01,35,3,rest,rest,rest,True
grabmyo-S035-D3-rest-T02,35,3,rest,rest,rest,True
grabmyo-S035-D3-rest-T03,35,3,rest,rest,rest,True
grabmyo-S035-D3-rest-T04,35,3,rest,rest,rest,True
grabmyo-S035-D3-rest-T05,35,3,rest,rest,rest,True
grabmyo-S035-D3-rest-T06,35,3,rest,rest,rest,True
grabmyo-S035-D3-rest-T07,35,3,rest,rest,rest,True
grabmyo-S035-D3-wrist_extension-T01,35,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D3-wrist_extension-T02,35,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D3-wrist_extension-T03,35,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D3-wrist_extension-T04,35,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D3-wrist_extension-T05,35,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D3-wrist_extension-T06,35,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D3-wrist_extension-T07,35,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S035-D3-wrist_flexion-T01,35,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D3-wrist_flexion-T02,35,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D3-wrist_flexion-T03,35,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D3-wrist_flexion-T04,35,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D3-wrist_flexion-T05,35,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D3-wrist_flexion-T06,35,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S035-D3-wrist_flexion-T07,35,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D1-hand_close-T01,41,1,hand_close,hand_close,hand_close,True
grabmyo-S041-D1-hand_close-T02,41,1,hand_close,hand_close,hand_close,True
grabmyo-S041-D1-hand_close-T03,41,1,hand_close,hand_close,hand_close,True
grabmyo-S041-D1-hand_close-T04,41,1,hand_close,hand_close,hand_close,True
grabmyo-S041-D1-hand_close-T05,41,1,hand_close,hand_close,hand_close,True
grabmyo-S041-D1-hand_close-T06,41,1,hand_close,hand_close,hand_close,True
grabmyo-S041-D1-hand_close-T07,41,1,hand_close,hand_close,hand_close,True
grabmyo-S041-D1-rest-T01,41,1,rest,rest,rest,True
grabmyo-S041-D1-rest-T02,41,1,rest,rest,rest,True
grabmyo-S041-D1-rest-T03,41,1,rest,rest,rest,True
grabmyo-S041-D1-rest-T04,41,1,rest,rest,rest,True
grabmyo-S041-D1-rest-T05,41,1,rest,rest,rest,True
grabmyo-S041-D1-rest-T06,41,1,rest,rest,rest,True
grabmyo-S041-D1-rest-T07,41,1,rest,rest,rest,True
grabmyo-S041-D1-wrist_extension-T01,41,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D1-wrist_extension-T02,41,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D1-wrist_extension-T03,41,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D1-wrist_extension-T04,41,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D1-wrist_extension-T05,41,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D1-wrist_extension-T06,41,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D1-wrist_extension-T07,41,1,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D1-wrist_flexion-T01,41,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D1-wrist_flexion-T02,41,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D1-wrist_flexion-T03,41,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D1-wrist_flexion-T04,41,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D1-wrist_flexion-T05,41,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D1-wrist_flexion-T06,41,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D1-wrist_flexion-T07,41,1,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D2-hand_close-T01,41,2,hand_close,hand_close,hand_close,True
grabmyo-S041-D2-hand_close-T02,41,2,hand_close,hand_close,hand_close,True
grabmyo-S041-D2-hand_close-T03,41,2,hand_close,hand_close,hand_close,True
grabmyo-S041-D2-hand_close-T04,41,2,hand_close,hand_close,hand_close,True
grabmyo-S041-D2-hand_close-T05,41,2,hand_close,hand_close,hand_close,True
grabmyo-S041-D2-hand_close-T06,41,2,hand_close,hand_close,hand_close,True
grabmyo-S041-D2-hand_close-T07,41,2,hand_close,hand_close,hand_close,True
grabmyo-S041-D2-rest-T01,41,2,rest,rest,rest,True
grabmyo-S041-D2-rest-T02,41,2,rest,rest,rest,True
grabmyo-S041-D2-rest-T03,41,2,rest,rest,rest,True
grabmyo-S041-D2-rest-T04,41,2,rest,rest,rest,True
grabmyo-S041-D2-rest-T05,41,2,rest,rest,rest,True
grabmyo-S041-D2-rest-T06,41,2,rest,rest,rest,True
grabmyo-S041-D2-rest-T07,41,2,rest,rest,rest,True
grabmyo-S041-D2-wrist_extension-T01,41,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D2-wrist_extension-T02,41,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D2-wrist_extension-T03,41,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D2-wrist_extension-T04,41,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D2-wrist_extension-T05,41,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D2-wrist_extension-T06,41,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D2-wrist_extension-T07,41,2,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D2-wrist_flexion-T01,41,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D2-wrist_flexion-T02,41,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D2-wrist_flexion-T03,41,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D2-wrist_flexion-T04,41,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D2-wrist_flexion-T05,41,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D2-wrist_flexion-T06,41,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D2-wrist_flexion-T07,41,2,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D3-hand_close-T01,41,3,hand_close,hand_close,hand_close,True
grabmyo-S041-D3-hand_close-T02,41,3,hand_close,hand_close,hand_close,True
grabmyo-S041-D3-hand_close-T03,41,3,hand_close,hand_close,hand_close,True
grabmyo-S041-D3-hand_close-T04,41,3,hand_close,hand_close,hand_close,True
grabmyo-S041-D3-hand_close-T05,41,3,hand_close,hand_close,hand_close,True
grabmyo-S041-D3-hand_close-T06,41,3,hand_close,hand_close,hand_close,True
grabmyo-S041-D3-hand_close-T07,41,3,hand_close,hand_close,hand_close,True
grabmyo-S041-D3-rest-T01,41,3,rest,rest,rest,True
grabmyo-S041-D3-rest-T02,41,3,rest,rest,rest,True
grabmyo-S041-D3-rest-T03,41,3,rest,rest,rest,True
grabmyo-S041-D3-rest-T04,41,3,rest,rest,rest,True
grabmyo-S041-D3-rest-T05,41,3,rest,rest,rest,True
grabmyo-S041-D3-rest-T06,41,3,rest,rest,rest,True
grabmyo-S041-D3-rest-T07,41,3,rest,rest,rest,True
grabmyo-S041-D3-wrist_extension-T01,41,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D3-wrist_extension-T02,41,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D3-wrist_extension-T03,41,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D3-wrist_extension-T04,41,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D3-wrist_extension-T05,41,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D3-wrist_extension-T06,41,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D3-wrist_extension-T07,41,3,wrist_extension,wrist_extension,wrist_extension,True
grabmyo-S041-D3-wrist_flexion-T01,41,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D3-wrist_flexion-T02,41,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D3-wrist_flexion-T03,41,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D3-wrist_flexion-T04,41,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D3-wrist_flexion-T05,41,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D3-wrist_flexion-T06,41,3,wrist_flexion,wrist_flexion,wrist_flexion,True
grabmyo-S041-D3-wrist_flexion-T07,41,3,wrist_flexion,wrist_flexion,wrist_flexion,True
